Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"EVENPINS_Shorts","EVENPINS_Shorts",14003021,"Parametric","",-400,400,"nA",-16,-8,-10.82,2.03731,63.6756,63.6756,67.2162,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003022,"Parametric","",-400,400,"nA",-17,-7,-9.94,2.25343,57.6986,57.6986,60.6393,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003023,"Parametric","",-400,400,"nA",-17,-7,-11.3,2.27901,56.8522,56.8522,60.1578,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003024,"Parametric","",-400,400,"nA",-18,-9,-11.46,2.30536,56.1792,56.1792,59.4932,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003025,"Parametric","",-400,400,"nA",-16,-8,-10.24,2.036,63.8113,63.8113,67.1643,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003026,"Parametric","",-400,400,"nA",-18,-7,-10.88,2.52853,51.2972,51.2972,54.1658,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003027,"Parametric","",-400,400,"nA",-17,-8,-10.46,2.323,55.8961,55.8961,58.898,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003028,"Parametric","",-400,400,"nA",-19,-9,-12.28,2.50746,51.5422,51.5422,54.8072,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003029,"Parametric","",-400,400,"nA",-17,-7,-10.88,2.52853,51.2972,51.2972,54.1658,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003030,"Parametric","",-400,400,"nA",-16,-7,-10.72,2.52368,51.4169,51.4169,54.2487,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003031,"Parametric","",-400,400,"nA",-16,-7,-10.46,2.69701,48.1446,48.1446,50.7302,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003032,"Parametric","",-400,400,"nA",-16,-8,-10.44,2.12045,61.2385,61.2385,64.5208,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003033,"Parametric","",-400,400,"nA",-18,-8,-11.46,2.7121,47.7538,47.7538,50.5708,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003034,"Parametric","",-400,400,"nA",-16,-7,-9.56,2.15861,60.2919,60.2919,63.2444,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003035,"Parametric","",-400,400,"nA",-16,-7,-9.88,1.96542,66.1641,66.1641,69.5154,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003036,"Parametric","",-400,400,"nA",-17,-8,-11.28,2.16691,59.7963,59.7963,63.2667,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003037,"Parametric","",-400,400,"nA",-16,-8,-10.04,2.12814,61.0799,61.0799,64.2251,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003038,"Parametric","",-400,400,"nA",-18,-8,-11.06,2.46121,52.676,52.676,55.6718,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003039,"Parametric","",-400,400,"nA",-16,-7,-9.92,2.2932,56.7009,56.7009,59.5848,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003040,"Parametric","",-400,400,"nA",-18,-8,-11.08,2.28429,56.753,56.753,59.9867,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003041,"Parametric","",-400,400,"nA",-13,-6,-7.88,1.7337,75.3918,75.3918,78.4219,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003042,"Parametric","",-400,400,"nA",-16,-7,-9.44,2.23296,58.3022,58.3022,61.1206,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003043,"Parametric","",-400,400,"nA",-18,-9,-10.72,2.12891,60.9515,60.9515,64.3084,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003044,"Parametric","",-400,400,"nA",-16,-7,-9.82,2.2469,57.8841,57.8841,60.7978,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003045,"Parametric","",-400,400,"nA",-18,-10,-11.6,2.14761,60.284,60.284,63.8849,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003046,"Parametric","",-400,400,"nA",-17,-8,-10.32,2.0448,63.5236,63.5236,66.8882,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003047,"Parametric","",-400,400,"nA",-19,-9,-11.76,2.47897,52.2044,52.2044,55.367,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003048,"Parametric","",-400,400,"nA",-16,-8,-10.6,2.11891,61.2578,61.2578,64.5928,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003049,"Parametric","",-400,400,"nA",-15,-7,-9.26,1.79353,72.6205,72.6205,76.0625,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003050,"Parametric","",-400,400,"nA",-17,-8,-10.26,2.16475,60.0132,60.0132,63.1729,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003051,"Parametric","",-400,400,"nA",-18,-9,-11.66,2.27327,56.9429,56.9429,60.3624,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003052,"Parametric","",-400,400,"nA",-18,-10,-11.48,1.94033,66.7445,66.7445,70.6888,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003053,"Parametric","",-400,400,"nA",-14,-7,-8.68,1.65911,78.6204,78.6204,82.1082,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003054,"Parametric","",-400,400,"nA",-15,-7,-10.16,2.23479,58.1472,58.1472,61.178,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003055,"Parametric","",-400,400,"nA",-16,-8,-10,1.82946,71.0591,71.0591,74.7031,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003056,"Parametric","",-400,400,"nA",-17,-7,-9.68,2.18006,59.6804,59.6804,62.6405,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003057,"Parametric","",-400,400,"nA",-13,-6,-8.18,1.66218,78.5753,78.5753,81.8561,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003058,"Parametric","",-400,400,"nA",-12,-5,-7.58,1.75068,74.7174,74.7174,77.6039,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003059,"Parametric","",-400,400,"nA",-12,-4,-7.46,2.03249,64.3775,64.3775,66.8244,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003060,"Parametric","",-400,400,"nA",-14,-6,-8.74,1.83848,70.9391,70.9391,74.1084,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003061,"Parametric","",-400,400,"nA",-16,-7,-10,2.03038,64.0274,64.0274,67.3108,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003062,"Parametric","",-400,400,"nA",-17,-8,-10.08,2.28429,56.8989,56.8989,59.8407,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003063,"Parametric","",-400,400,"nA",-18,-9,-11.26,2.04849,63.2562,63.2562,66.9207,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003064,"Parametric","",-400,400,"nA",-14,-6,-8.72,2.09021,62.3988,62.3988,65.18,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003065,"Parametric","",-400,400,"nA",-14,-6,-8.08,1.93612,67.4751,67.4751,70.2573,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003066,"Parametric","",-400,400,"nA",-16,-7,-9.76,2.20907,58.8845,58.8845,61.8299,50,0,0,0.0381203,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003067,"Parametric","",-400,400,"nA",-15,-7,-9.86,1.88452,69.0077,69.0077,72.4958,50,0,0,0.0381203,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013001,"Parametric","",-400,400,"nA",-18,-7,-10.98,2.66872,48.5902,48.5902,51.3331,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013002,"Parametric","",-400,400,"nA",-16,-8,-9.88,1.88051,69.1514,69.1514,72.654,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013003,"Parametric","",-400,400,"nA",-17,-9,-10.86,2.03048,63.883,63.883,67.4487,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013004,"Parametric","",-400,400,"nA",-17,-10,-11.34,1.84734,70.1298,70.1298,74.2222,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013005,"Parametric","",-400,400,"nA",-18,-9,-11.46,2.18725,59.2127,59.2127,62.7057,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013006,"Parametric","",-400,400,"nA",-16,-8,-9.8,2.03038,64.0602,64.0602,67.278,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013007,"Parametric","",-400,400,"nA",-17,-6,-9.5,2.60494,49.9692,49.9692,52.4004,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013008,"Parametric","",-400,400,"nA",-16,-6,-9.78,2.4519,53.0499,53.0499,55.7091,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013009,"Parametric","",-400,400,"nA",-18,-7,-10.88,2.42133,53.5683,53.5683,56.5639,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013010,"Parametric","",-400,400,"nA",-16,-9,-10.4,1.90595,68.1374,68.1374,71.7752,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013011,"Parametric","",-400,400,"nA",-16,-6,-9.92,2.39762,54.2316,54.2316,56.9899,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013012,"Parametric","",-400,400,"nA",-16,-7,-9.86,2.31243,56.238,56.238,59.0806,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013013,"Parametric","",-400,400,"nA",-16,-7,-9.86,2.15719,60.2852,60.2852,63.3324,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013014,"Parametric","",-400,400,"nA",-19,-9,-11.52,2.28786,56.6003,56.6003,59.9572,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013015,"Parametric","",-400,400,"nA",-15,-8,-10.12,1.86963,69.5111,69.5111,73.1197,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013016,"Parametric","",-400,400,"nA",-16,-8,-10.28,1.86307,69.7273,69.7273,73.4058,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013017,"Parametric","",-400,400,"nA",-17,-7,-10.72,2.37366,54.6665,54.6665,57.6773,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013018,"Parametric","",-400,400,"nA",-17,-7,-10.6,2.24063,57.9302,57.9302,61.0841,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013019,"Parametric","",-400,400,"nA",-18,-7,-11.22,2.49317,51.9793,51.9793,54.9794,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013020,"Parametric","",-400,400,"nA",-18,-9,-11.08,2.13656,60.6769,60.6769,64.1342,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013021,"Parametric","",-400,400,"nA",-17,-8,-10.5,2.13092,60.9283,60.9283,64.2133,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013022,"Parametric","",-400,400,"nA",-16,-8,-10.28,1.9799,65.6128,65.6128,69.0742,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013023,"Parametric","",-400,400,"nA",-18,-7,-10.72,2.38225,54.4696,54.4696,57.4695,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013024,"Parametric","",-400,400,"nA",-18,-9,-11.24,2.036,63.6476,63.6476,67.328,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013025,"Parametric","",-400,400,"nA",-16,-7,-9.96,2.07964,62.5173,62.5173,65.7101,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013026,"Parametric","",-400,400,"nA",-16,-8,-10.22,1.98247,65.5376,65.5376,68.9744,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013027,"Parametric","",-400,400,"nA",-17,-7,-10.24,2.51169,51.7262,51.7262,54.4442,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013028,"Parametric","",-400,400,"nA",-18,-9,-10.76,2.05595,63.1078,63.1078,66.5969,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013029,"Parametric","",-400,400,"nA",-17,-8,-10.52,1.98196,65.5042,65.5042,69.0428,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013030,"Parametric","",-400,400,"nA",-17,-7,-10.24,2.35225,55.2323,55.2323,58.1345,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013031,"Parametric","",-400,400,"nA",-16,-8,-10.26,2.16475,60.0132,60.0132,63.1729,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013032,"Parametric","",-400,400,"nA",-16,-8,-10.62,2.34643,55.3153,55.3153,58.3327,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013033,"Parametric","",-400,400,"nA",-18,-10,-11.72,2.05078,63.1108,63.1108,66.9208,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013034,"Parametric","",-400,400,"nA",-17,-6,-10.42,2.42512,53.5478,53.5478,56.4122,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013035,"Parametric","",-400,400,"nA",-16,-7,-10.2,2.04041,63.6801,63.6801,67.0127,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013036,"Parametric","",-400,400,"nA",-17,-8,-10.64,2.08747,62.174,62.174,65.5721,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013037,"Parametric","",-400,400,"nA",-18,-6,-10.24,2.33483,55.6443,55.6443,58.5682,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013038,"Parametric","",-400,400,"nA",-13,-5,-7.98,1.7082,76.4975,76.4975,79.6119,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013039,"Parametric","",-400,400,"nA",-11,-4,-7,1.57791,83.0213,83.0213,85.9788,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013040,"Parametric","",-400,400,"nA",-12,-6,-7.6,1.41421,92.4896,92.4896,96.0722,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013041,"Parametric","",-400,400,"nA",-14,-4,-8.6,2.44114,53.4449,53.4449,55.7935,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013042,"Parametric","",-400,400,"nA",-17,-7,-10.06,2.60619,49.8735,49.8735,52.4469,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013043,"Parametric","",-400,400,"nA",-16,-7,-9.82,2.33597,55.6772,55.6772,58.4797,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013044,"Parametric","",-400,400,"nA",-17,-7,-10.36,2.22013,58.5011,58.5011,61.612,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013045,"Parametric","",-400,400,"nA",-17,-8,-10.64,2.15482,60.2308,60.2308,63.5226,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013046,"Parametric","",-400,400,"nA",-20,-10,-11.94,2.28937,56.5017,56.5017,59.9786,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013047,"Parametric","",-400,400,"nA",-18,-9,-11.7,2.20621,58.6678,58.6678,62.2033,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013048,"Parametric","",-400,400,"nA",-18,-10,-11.88,2.09606,61.7221,61.7221,65.5007,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013071,"Parametric","",-400,400,"nA",-3,-1,-2.06,0.651842,203.495,203.495,205.602,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013049,"Parametric","",-400,400,"nA",-15,-7,-9.4,2.02031,64.4457,64.4457,67.5476,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013050,"Parametric","",-400,400,"nA",-16,-7,-9.68,2.02474,64.2583,64.2583,67.4455,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013051,"Parametric","",-400,400,"nA",-18,-8,-11.64,2.38841,54.2007,54.2007,57.4497,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013052,"Parametric","",-400,400,"nA",-18,-10,-11.98,1.98453,65.1741,65.1741,69.1985,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013053,"Parametric","",-400,400,"nA",-18,-9,-11.2,2.24063,57.841,57.841,61.1734,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013054,"Parametric","",-400,400,"nA",-19,-9,-11.34,2.3089,56.1104,56.1104,59.3847,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013055,"Parametric","",-400,400,"nA",-17,-8,-10.84,2.02394,64.0929,64.0929,67.6635,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013056,"Parametric","",-400,400,"nA",-16,-7,-10.58,2.11978,61.2359,61.2359,64.5633,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013057,"Parametric","",-400,400,"nA",-16,-8,-10.68,1.9319,67.1739,67.1739,70.8594,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013058,"Parametric","",-400,400,"nA",-17,-9,-10.66,1.94422,66.7516,66.7516,70.4069,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013059,"Parametric","",-400,400,"nA",-17,-8,-10.8,2.22234,58.377,58.377,61.6169,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013060,"Parametric","",-400,400,"nA",-14,-6,-8.46,2.1016,62.1018,62.1018,64.7855,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013061,"Parametric","",-400,400,"nA",-18,-9,-11.26,2.36307,54.8355,54.8355,58.0122,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013062,"Parametric","",-400,400,"nA",-14,-7,-8.68,1.73134,75.3403,75.3403,78.6826,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013063,"Parametric","",-400,400,"nA",-14,-7,-9.02,1.77844,73.2814,73.2814,76.6626,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013064,"Parametric","",-400,400,"nA",-18,-7,-10.26,2.36307,54.9766,54.9766,57.8711,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013065,"Parametric","",-400,400,"nA",-16,-7,-9.72,2.10965,61.6659,61.6659,64.7375,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013066,"Parametric","",-400,400,"nA",-12,-6,-7.54,1.64391,79.5784,79.5784,82.6362,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013067,"Parametric","",-400,400,"nA",-14,-6,-8.74,1.81614,71.8116,71.8116,75.0199,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013068,"Parametric","",-400,400,"nA",-16,-8,-10.56,2.03199,63.8849,63.8849,67.3494,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013069,"Parametric","",-400,400,"nA",-18,-10,-11.92,2.19312,58.9843,58.9843,62.6078,50,0,0,0.0385,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013070,"Parametric","",-400,400,"nA",-17,-9,-11.22,2.23415,58.0056,58.0056,61.3537,50,0,0,0.0385,***
"SupplyShorts01_T","SupplyShorts01_T",3943,"Parametric","",-5,5,"mA",1.34235,2.17863,1.61958,0.195844,5.7536,11.2668,5.7536,50,0,0,0.0224063,***
"SupplyShorts02_T","SupplyShorts02_T",13943,"Parametric","",-5,5,"mA",-0.0066315,0.0110648,0.00193744,0.00425756,391.309,391.613,391.309,50,0,0,0.00534986,***
"SupplyShorts03_T","SupplyShorts03_T",23943,"Parametric","",-5,5,"mA",-0.013255,0.0182471,0.00459086,0.00705469,236.033,236.466,236.033,50,0,0,0.0052101,***
"DieID_Vboxlo_T","ROW",15000,"Parametric","",***,***,"",136,170,149.8,11.9591,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","COLUMN",15001,"Parametric","",***,***,"",132,168,139.4,10.1136,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","WAFER#",15002,"Parametric","",***,***,"",1,2,1.4,0.494872,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","LOT#",15003,"Parametric","",***,***,"",3.57504e+06,3.57504e+06,3.57504e+06,0,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","FabCode",15004,"Parametric","",***,***,"",5,5,5,0,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","MemoryRepair",15005,"Parametric","",***,***,"",0,0,0,0,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","CheckSum",15006,"Parametric","",***,***,"",114,232,176.6,37.7754,***,***,***,50,0,0,0.00579694,***
"DieID_Vboxlo_T","CheckSum_valid",15007,"Parametric","",1,1,"",1,1,1,0,***,***,***,50,0,0,0.00579694,***
"AtpgScanGrp1_Min_T","AtpgScan01_Min_T",743,"Parametric","",1,1,"",1,1,1,0,***,***,***,50,0,0,0.161733,***
"AtpgScanGrp2_Min_T","AtpgScan02_Min_T",745,"Parametric","",1,1,"",0,1,0.8,0.404061,-0.164992,-0.164992,0.164992,50,10,0,0.200468,***
"PeriFunc01_Min_T","PeriFunc01_Min_T",29200743,"Parametric","",1,1,"",0,1,0.75,0.438529,-0.190029,-0.190029,0.190029,40,10,0,0.0284627,***
"PeriFunc02_Min_T","PeriFunc02_Min_T",29210743,"Parametric","",1,1,"",1,1,1,0,***,***,***,30,0,0,0.0030727,***
"PeriFunc03_Min_T","PeriFunc03_Min_T",29220743,"Parametric","",1,1,"",1,1,1,0,***,***,***,30,0,0,0.011995,***
"McBSP_SRG_ExtClk_VMin_Sync__BCLKR_internal","BCLKR_internal",18002000,"Parametric","",0,1,"",0,0,0,0,***,***,***,30,0,0,0.0418272,***
"McBSP_SRG_ExtClk_VMin_Sync__BCLKX_internal","BCLKX_internal",18002002,"Parametric","",0,1,"",0,0,0,0,***,***,***,30,0,0,0.0306977,***
