Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"EVENPINS_Shorts","EVENPINS_Shorts",14003066,"Parametric","",-400,400,"nA",-11,-1,-7.18519,2.27434,57.5721,57.5721,59.6782,54,0,0,0.0338116,***
"EVENPINS_Shorts","EVENPINS_Shorts",14003067,"Parametric","",-400,400,"nA",-12,-2,-7.81481,2.1725,60.174,60.174,62.5721,54,0,0,0.0338116,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013001,"Parametric","",-400,400,"nA",-14,-1,-8.66667,2.97791,43.8041,43.8041,45.7443,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013002,"Parametric","",-400,400,"nA",-11,-1,-8.2037,2.35828,55.3788,55.3788,57.6979,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013003,"Parametric","",-400,400,"nA",-13,-2,-8.96296,2.2817,57.1266,57.1266,59.7454,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013004,"Parametric","",-400,400,"nA",-13,-3,-8.90741,2.15677,60.4443,60.4443,63.1976,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013005,"Parametric","",-400,400,"nA",-13,-2,-9.22222,2.43145,53.5727,53.5727,56.1013,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013006,"Parametric","",-400,400,"nA",-13,-1,-8.09259,2.60818,50.087,50.087,52.1555,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013007,"Parametric","",-400,400,"nA",-12,-1,-7.22222,2.56733,50.9969,50.9969,52.8723,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013008,"Parametric","",-400,400,"nA",-10,0,-7.09259,2.29247,57.1302,57.1302,59.1927,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013009,"Parametric","",-400,400,"nA",-12,1,-7.11111,2.77908,47.1246,47.1246,48.8305,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013010,"Parametric","",-400,400,"nA",-12,-2,-8.31481,2.17901,59.918,59.918,62.4619,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013011,"Parametric","",-400,400,"nA",-14,-1,-7.42593,2.87213,45.5613,45.5613,47.285,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013012,"Parametric","",-400,400,"nA",-13,-1,-8.2037,2.68735,48.5975,48.5975,50.6327,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013013,"Parametric","",-400,400,"nA",-12,-1,-7.48148,2.57521,50.8072,50.8072,52.744,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013014,"Parametric","",-400,400,"nA",-13,-4,-9.25926,2.07578,62.7459,62.7459,65.7197,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013015,"Parametric","",-400,400,"nA",-13,-1,-8,2.48011,52.6858,52.6858,54.8363,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013016,"Parametric","",-400,400,"nA",-13,-1,-8.55556,2.58929,50.3928,50.3928,52.5956,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013017,"Parametric","",-400,400,"nA",-14,0,-8.03704,3.1381,41.6349,41.6349,43.3423,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013018,"Parametric","",-400,400,"nA",-14,-2,-8.87037,2.57012,50.7278,50.7278,53.0287,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013019,"Parametric","",-400,400,"nA",-13,0,-8.31481,2.68345,48.6544,48.6544,50.7201,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013020,"Parametric","",-400,400,"nA",-12,-1,-8.37037,2.49752,52.2692,52.2692,54.5035,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013021,"Parametric","",-400,400,"nA",-12,-2,-8.48148,2.3771,54.9015,54.9015,57.2801,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013022,"Parametric","",-400,400,"nA",-12,-2,-7.92593,2.40951,54.2398,54.2398,56.4328,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013023,"Parametric","",-400,400,"nA",-12,-1,-7.92593,2.67661,48.8273,48.8273,50.8014,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013024,"Parametric","",-400,400,"nA",-12,-3,-8.85185,2.20126,59.2308,59.2308,61.9117,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013025,"Parametric","",-400,400,"nA",-11,-1,-7.75926,2.3467,55.7153,55.7153,57.9196,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013026,"Parametric","",-400,400,"nA",-11,-1,-8.05556,2.32636,56.1599,56.1599,58.4684,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013027,"Parametric","",-400,400,"nA",-13,-1,-7.46296,3.00762,43.5047,43.5047,45.159,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013028,"Parametric","",-400,400,"nA",-12,-2,-8.33333,2.30668,56.599,56.599,59.0075,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013029,"Parametric","",-400,400,"nA",-13,-2,-8.53704,2.56767,50.8194,50.8194,53.036,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013030,"Parametric","",-400,400,"nA",-12,0,-7.40741,2.75762,47.4555,47.4555,49.2462,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013031,"Parametric","",-400,400,"nA",-12,-1,-7.88889,2.52285,51.8079,51.8079,53.8926,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013032,"Parametric","",-400,400,"nA",-14,-1,-8.72222,2.87091,45.4301,45.4301,47.4556,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013033,"Parametric","",-400,400,"nA",-12,-3,-8.98148,2.2528,57.8566,57.8566,60.5145,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013034,"Parametric","",-400,400,"nA",-14,-1,-8.44444,2.79937,46.6242,46.6242,48.6353,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013035,"Parametric","",-400,400,"nA",-13,-2,-8.2963,2.51508,51.9139,51.9139,54.113,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013036,"Parametric","",-400,400,"nA",-12,-1,-7.98148,2.42231,53.9456,53.9456,56.1423,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013037,"Parametric","",-400,400,"nA",-13,0,-7.77778,2.77228,47.16,47.16,49.0304,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013038,"Parametric","",-400,400,"nA",-10,-2,-6.42593,1.81817,72.1558,72.1558,74.512,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013039,"Parametric","",-400,400,"nA",-9,1,-4.5,1.92059,68.642,68.642,70.204,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013040,"Parametric","",-400,400,"nA",-9,0,-5.14815,1.84705,71.258,71.258,73.1162,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013041,"Parametric","",-400,400,"nA",-11,1,-5.98148,2.60978,50.3258,50.3258,51.8538,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013042,"Parametric","",-400,400,"nA",-12,-1,-7.55556,2.37651,55.0449,55.0449,57.1644,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013043,"Parametric","",-400,400,"nA",-12,-1,-7.7963,2.49815,52.3326,52.3326,54.4132,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013044,"Parametric","",-400,400,"nA",-12,-1,-7.87037,2.42663,53.8647,53.8647,56.027,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013045,"Parametric","",-400,400,"nA",-11,-3,-8.7037,1.94868,66.9336,66.9336,69.9113,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013046,"Parametric","",-400,400,"nA",-13,-3,-9.27778,2.35858,55.22,55.22,57.8424,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013047,"Parametric","",-400,400,"nA",-12,-4,-9.09259,2.09463,62.2078,62.2078,65.1017,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013048,"Parametric","",-400,400,"nA",-13,-4,-9.42593,2.28698,56.9273,56.9273,59.675,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013071,"Parametric","",-400,400,"nA",-3,-1,-1.90741,0.652094,203.494,203.494,205.444,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013049,"Parametric","",-400,400,"nA",-12,-1,-8.05556,2.50597,52.1348,52.1348,54.2778,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013050,"Parametric","",-400,400,"nA",-11,-2,-7.81481,2.20697,59.2343,59.2343,61.595,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013051,"Parametric","",-400,400,"nA",-12,-3,-9.03704,2.17154,60.0132,60.0132,62.7876,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013052,"Parametric","",-400,400,"nA",-13,-3,-9.64815,2.18189,59.635,59.635,62.583,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013053,"Parametric","",-400,400,"nA",-11,-3,-8.85185,2.11381,61.6813,61.6813,64.4731,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013054,"Parametric","",-400,400,"nA",-13,-3,-8.92593,2.27249,57.3635,57.3635,59.982,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013055,"Parametric","",-400,400,"nA",-12,-3,-8.35185,2.10263,62.0887,62.0887,64.7368,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013056,"Parametric","",-400,400,"nA",-15,-2,-9.03704,2.74696,47.4419,47.4419,49.6352,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013057,"Parametric","",-400,400,"nA",-14,-3,-9.12963,2.52569,51.586,51.586,53.9958,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013058,"Parametric","",-400,400,"nA",-12,-2,-8.62963,2.35762,55.3342,55.3342,57.7744,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013059,"Parametric","",-400,400,"nA",-12,-2,-8.27778,2.31824,56.3248,56.3248,58.7053,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013060,"Parametric","",-400,400,"nA",-9,-1,-5.48148,1.75629,74.8772,74.8772,76.9579,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013061,"Parametric","",-400,400,"nA",-12,-3,-8.72222,2.39036,54.5632,54.5632,56.9958,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013062,"Parametric","",-400,400,"nA",-8,-2,-6.31481,1.69153,77.5795,77.5795,80.0683,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013063,"Parametric","",-400,400,"nA",-10,-3,-7.14815,1.80573,72.5195,72.5195,75.1586,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013064,"Parametric","",-400,400,"nA",-11,-2,-8.2963,2.21172,59.0347,59.0347,61.5354,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013065,"Parametric","",-400,400,"nA",-12,-2,-8.11111,2.37651,54.967,54.967,57.2424,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013066,"Parametric","",-400,400,"nA",-8,-1,-5.61111,1.595,82.4219,82.4219,84.7672,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013067,"Parametric","",-400,400,"nA",-9,-2,-6.37037,1.65171,79.4386,79.4386,82.0098,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013068,"Parametric","",-400,400,"nA",-13,-2,-8.59259,2.51425,51.8919,51.8919,54.1702,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013069,"Parametric","",-400,400,"nA",-13,-3,-9.37037,2.28445,56.9983,56.9983,59.7328,54,0,0,0.034028,***
"ODDPINS_Shorts","ODDPINS_Shorts",14013070,"Parametric","",-400,400,"nA",-12,-3,-8.87037,2.16356,60.2602,60.2602,62.9935,54,0,0,0.034028,***
"SupplyShorts01_T","SupplyShorts01_T",3943,"Parametric","",-5,5,"mA",0.634344,1.71698,1.29867,0.246855,4.99798,8.50523,4.99798,54,0,0,0.0170102,***
"SupplyShorts02_T","SupplyShorts02_T",13943,"Parametric","",-5,5,"mA",-0.0102763,0.00916769,0.00176151,0.0041003,406.331,406.618,406.331,54,0,0,0.002924,***
"SupplyShorts03_T","SupplyShorts03_T",23943,"Parametric","",-5,5,"mA",-0.00931724,0.0175366,0.00550268,0.00587959,283.155,283.779,283.155,54,0,0,0.00284435,***
"DieID_Vboxlo_T","ROW",15000,"Parametric","",***,***,"",153,161,156.185,2.84886,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","COLUMN",15001,"Parametric","",***,***,"",129,168,150.667,10.7088,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","WAFER#",15002,"Parametric","",***,***,"",6,6,6,0,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","LOT#",15003,"Parametric","",***,***,"",2.72456e+06,2.72456e+06,2.72456e+06,0,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","FabCode",15004,"Parametric","",***,***,"",5,5,5,0,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","MemoryRepair",15005,"Parametric","",***,***,"",0,0,0,0,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","CheckSum",15006,"Parametric","",***,***,"",5,253,143.037,67.3952,***,***,***,54,0,0,0.00383991,***
"DieID_Vboxlo_T","CheckSum_valid",15007,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.00383991,***
"AtpgScanGrp1_Min_T","AtpgScan01_Min_T",743,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.112106,***
"AtpgScanGrp2_Min_T","AtpgScan02_Min_T",745,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.138909,***
"PeriFunc01_Min_T","PeriFunc01_Min_T",29200743,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.0158876,***
"PeriFunc02_Min_T","PeriFunc02_Min_T",29210743,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.00136693,***
"PeriFunc03_Min_T","PeriFunc03_Min_T",29220743,"Parametric","",1,1,"",1,1,1,0,***,***,***,54,0,0,0.00547274,***
"McBSP_SRG_ExtClk_VMin_Sync__BCLKR_internal","BCLKR_internal",18002000,"Parametric","",0,1,"",0,0,0,0,***,***,***,54,0,0,0.0239682,***
"McBSP_SRG_ExtClk_VMin_Sync__BCLKX_internal","BCLKX_internal",18002002,"Parametric","",0,1,"",0,0,0,0,***,***,***,54,0,0,0.0198923,***
